Name    POST1   POST2   POST3   POST4   POST5   POST6   PRE1    PRE2    PRE3    PRE4    PRE5    PRE6
ENSG00000157992_KRTCAP3	8	17	5	7	4	23	6	17	23	6	14	42
ENSG00000084636_COL16A1	112	149	66	95	59	96	84	193	95	62	43	225
ENSG00000012223_LTF	22	20	8	9	26	26	33	23	16	27	15	26
ENSG00000278259_MYO19	352	385	245	152	221	316	322	330	266	163	134	397
ENSG00000133226_SRRM1	1406	1489	981	740	774	1322	1089	1587	875	927	539	1079
ENSG00000162775_RBM15	199	155	122	97	104	155	125	166	92	50	40	84
ENSG00000076555_ACACB	3468	2541	1902	1405	2374	4080	2225	2332	1305	1278	1275	2816
ENSG00000231925_TAPBP	537	527	316	198	293	608	414	691	281	182	184	661
ENSG00000204186_ZDBF2	412	353	270	154	187	414	206	331	161	191	49	318
ENSG00000173511_VEGFB	1340	1121	746	439	684	1172	1124	1298	535	384	445	1665
ENSG00000172954_LCLAT1	238	139	86	92	66	131	106	130	39	73	29	117
ENSG00000170456_DENND5B	762	633	521	255	367	709	454	375	302	370	157	514
ENSG00000226688_ENTPD1-AS1	36	29	25	34	28	24	40	12	20	20	4	3
ENSG00000133739_LRRCC1	18	21	9	17	20	27	18	53	37	10	14	40
ENSG00000198838_RYR3	591	1822	401	443	1067	1295	440	1962	176	464	438	853
ENSG00000241627_UBQLN4P1	96	79	73	54	65	69	72	108	63	17	17	6
ENSG00000204217_BMPR2	739	631	494	423	479	771	427	523	335	547	177	493
ENSG00000177595_PIDD1	243	362	234	285	191	300	214	450	209	225	115	504
ENSG00000005812_FBXL3	617	529	406	313	335	593	418	441	262	253	215	334
ENSG00000172037_LAMB2	1818	2072	2221	1237	1513	2070	1392	2777	1806	1164	966	2138
ENSG00000198755_RPL10A	1786	1737	1182	870	1108	1539	1513	1927	1025	780	744	1555
ENSG00000133104_SPG20	488	508	505	330	377	573	326	449	303	238	181	535
ENSG00000164366_CCDC127	519	434	311	150	347	474	387	450	278	284	243	395
ENSG00000142039_CCDC97	435	354	341	394	258	315	388	446	243	431	135	421
ENSG00000178980_SEPW1	6959	7199	6224	4663	5366	8285	5887	7918	4871	4667	3765	7780
ENSG00000139914_FITM1	2286	1823	1408	667	1181	1743	1902	2100	979	716	741	1920
ENSG00000116514_RNF19B	268	174	149	107	111	177	132	142	63	98	83	97
ENSG00000259495_RP11-210M15.2	32	82	43	8	30	14	36	97	31	12	35	23
ENSG00000169918_OTUD7A	7	21	4	3	14	15	19	10	13	22	7	29
ENSG00000232489_MFAP1P1	24	22	10	3	8	29	24	25	25	23	5	29
ENSG00000112159_MDN1	1498	1329	1220	712	903	1691	1019	1172	809	659	437	1362
ENSG00000223774_RP11-307B6.3	44	18	4	12	14	8	32	9	22	23	19	23
ENSG00000124596_OARD1	406	410	280	234	216	301	358	396	232	232	164	358
ENSG00000132964_CDK8	251	183	181	123	141	255	161	104	72	148	82	165
ENSG00000125354_SEPT6	43	56	35	18	44	47	52	82	21	26	25	107
ENSG00000118900_UBN1	1333	697	697	645	613	726	945	609	441	515	329	594
ENSG00000136160_EDNRB	77	42	65	19	78	115	33	2	23	31	20	144
ENSG00000273702_RP11-758H9.2	36	37	17	35	39	30	27	20	6	17	17	17
ENSG00000246705_H2AFJ	355	305	223	226	220	233	344	328	197	225	154	230
ENSG00000115020_PIKFYVE	494	392	384	261	278	576	261	308	240	341	124	364
ENSG00000164031_DNAJB14	124	116	73	53	69	110	72	45	78	34	32	58
ENSG00000072786_STK10	121	77	77	34	48	95	61	48	46	42	13	61
ENSG00000111676_ATN1	1107	914	883	876	608	786	747	748	544	711	335	713
ENSG00000156222_SLC28A1	34	41	16	7	44	16	20	9	9	3	20	9
ENSG00000279278_CH17-264L24.1	24	20	18	4	6	17	19	49	10	33	3	40
ENSG00000102226_USP11	942	574	269	280	310	412	932	538	251	333	180	395
ENSG00000182827_ACBD3	523	503	397	316	381	581	402	388	265	243	195	438
ENSG00000139437_TCHP	247	260	134	121	161	149	209	314	97	120	120	203
ENSG00000102699_PARP4	258	221	156	68	118	272	179	172	90	59	50	197
ENSG00000215068_AC025171.1	66	111	49	73	42	110	67	142	56	75	37	104
ENSG00000032219_ARID4A	469	466	390	238	398	444	390	545	299	236	224	648
ENSG00000274265_CH17-189H20.1	9	19	17	33	7	43	5	0	11	1	10	15
ENSG00000151458_ANKRD50	173	72	62	54	45	124	101	74	56	24	12	61
ENSG00000011465_DCN	1763	3378	2483	2489	1898	3335	777	3978	2126	1626	837	2482
ENSG00000184787_UBE2G2	2581	2183	1467	1158	1282	2096	2007	2451	1186	1331	810	1968
ENSG00000251633_GYG1P1	45	35	25	31	8	61	34	27	50	32	20	92
ENSG00000154144_TBRG1	596	323	253	256	248	291	480	288	218	293	168	383
ENSG00000063244_U2AF2	897	613	510	419	442	640	697	703	389	453	320	626
ENSG00000121644_DESI2	721	539	508	342	501	684	466	519	321	328	164	588
ENSG00000204524_ZNF805	38	36	18	14	21	52	14	48	16	9	2	4
ENSG00000115355_CCDC88A	970	713	531	335	380	714	620	682	440	480	294	792
ENSG00000105135_ILVBL	297	216	123	84	102	221	206	223	126	155	66	235
ENSG00000108854_SMURF2	296	202	213	142	188	298	154	313	102	82	64	227
ENSG00000204291_COL15A1	1017	1242	1012	784	798	1732	411	1382	816	625	366	1312
ENSG00000258682_CTD-2002H8.2	20	11	4	0	11	10	11	40	28	11	7	6
ENSG00000174851_YIF1A	414	462	274	273	218	355	395	607	177	256	176	379
ENSG00000162645_GBP2	421	281	174	155	248	251	282	328	203	185	137	307
ENSG00000133878_DUSP26	4301	3711	3115	2172	2856	2995	3712	3557	2417	2215	1822	3585
ENSG00000184863_RBM33	1780	1357	1463	1134	1060	1355	1329	1815	1070	1253	647	1410
ENSG00000177042_TMEM80	134	106	63	58	55	113	133	154	65	47	26	225
ENSG00000105245_NUMBL	65	63	49	96	41	74	22	57	28	26	29	56
ENSG00000137941_TTLL7	230	209	162	163	114	204	174	184	155	190	114	235
ENSG00000087008_ACOX3	116	89	90	50	56	113	77	107	22	31	30	54
ENSG00000071189_SNX13	1063	1061	797	517	672	1152	661	960	555	522	377	558
ENSG00000101966_XIAP	854	684	501	405	404	861	653	439	384	338	229	531
ENSG00000137055_PLAA	821	701	534	397	477	799	466	613	296	432	210	711
ENSG00000213169_RP11-393N4.2	106	72	59	40	60	86	83	186	45	27	53	144
ENSG00000159588_CCDC17	75	42	29	29	17	25	56	53	30	41	12	62
ENSG00000138036_DYNC2LI1	100	97	55	37	51	109	82	30	30	36	22	61
ENSG00000187642_PERM1	4798	3366	2781	1071	1846	2776	3795	2980	1958	744	887	2119
ENSG00000244485_RPL18P13	12	7	1	5	8	7	21	27	1	2	6	44
ENSG00000181638_ZFP41	56	55	33	41	23	52	47	80	21	51	26	85
ENSG00000112578_BYSL	187	134	81	122	119	111	110	84	76	77	40	91
ENSG00000196177_ACADSB	2495	2090	1327	777	1261	2296	1545	1901	873	777	583	1863
ENSG00000164434_FABP7	17	9	37	22	1	1	12	13	37	37	4	8
ENSG00000160993_ALKBH4	64	73	42	39	41	66	70	86	45	36	37	80
ENSG00000256087_ZNF432	99	111	53	63	57	89	81	116	66	77	63	82
ENSG00000127483_HP1BP3	2149	1902	1648	1028	1360	1848	1453	1556	1033	1009	663	1563
ENSG00000110455_ACCS	93	108	91	68	124	123	57	210	102	62	80	170
ENSG00000140876_NUDT7	26	13	10	13	9	16	20	33	19	18	3	46
ENSG00000109083_IFT20	93	111	66	39	62	78	77	96	93	59	36	120
ENSG00000137145_DENND4C	397	421	302	163	245	495	194	302	219	212	87	363
ENSG00000175264_CHST1	46	18	38	48	16	56	38	14	20	17	9	11
ENSG00000070669_ASNS	37	47	59	31	35	99	46	156	34	57	27	75
ENSG00000176834_VSIG10	589	585	495	206	513	846	407	744	387	291	321	815
ENSG00000235698_PA2G4P2	32	27	23	21	8	15	31	34	24	28	9	30
ENSG00000213463_SYNJ2BP	1958	1919	1328	656	1167	2233	1326	1545	911	641	543	1846
ENSG00000108176_DNAJC12	119	89	53	52	51	93	109	114	53	69	34	98
ENSG00000164022_AIMP1	926	896	604	485	514	825	702	1022	515	502	306	873
ENSG00000085274_MYNN	226	213	161	121	136	257	143	125	78	100	103	164
ENSG00000168610_STAT3	2272	1679	1677	1425	1717	2014	1536	1470	995	1386	870	1624
ENSG00000170899_GSTA4	380	387	242	149	293	377	365	330	269	188	165	400
ENSG00000188647_PTAR1	474	476	348	228	276	675	258	401	249	266	120	418
ENSG00000132376_INPP5K	622	442	339	242	280	355	466	421	225	312	235	468
ENSG00000155508_CNOT8	341	296	220	161	179	327	181	150	111	198	123	204
ENSG00000174021_GNG5	1157	892	499	300	470	764	1013	886	345	407	276	851
ENSG00000163781_TOPBP1	341	235	210	153	194	289	223	147	125	146	105	218
ENSG00000172663_TMEM134	589	440	290	274	255	388	477	486	231	231	238	460
ENSG00000197702_PARVA	94	97	92	55	69	163	37	71	53	59	38	90
ENSG00000162734_PEA15	2224	511	383	482	474	679	1733	449	254	387	197	547
ENSG00000112977_DAP	85	72	59	62	35	61	37	53	26	24	4	115
ENSG00000140988_RPS2	892	828	647	321	495	782	770	989	380	406	347	822
ENSG00000235823_LINC00263	23	23	22	11	16	30	15	6	10	0	1	57
ENSG00000148019_CEP78	110	131	70	41	59	146	93	97	72	67	55	194
ENSG00000198160_MIER1	278	194	156	131	124	193	150	198	108	83	54	142
ENSG00000100410_PHF5A	196	160	80	92	108	107	161	171	79	114	71	130
ENSG00000116584_ARHGEF2	367	289	274	210	242	363	254	240	219	141	88	293
ENSG00000144747_TMF1	446	389	259	260	273	404	235	342	219	231	127	250
ENSG00000120063_GNA13	884	591	497	362	415	647	534	594	328	304	195	511
ENSG00000148572_NRBF2	115	144	83	77	111	174	97	114	30	76	51	77
ENSG00000035681_NSMAF	452	443	347	347	260	458	239	452	237	244	118	404
ENSG00000161813_LARP4	951	733	489	455	414	840	523	620	291	525	197	662
ENSG00000188706_ZDHHC9	146	149	104	114	98	138	126	200	85	149	76	123
ENSG00000211456_SACM1L	304	214	124	116	121	222	182	151	68	100	75	154
ENSG00000162885_B3GALNT2	819	668	798	515	513	933	531	658	503	510	206	728
ENSG00000105662_CRTC1	179	120	130	91	111	145	145	222	104	104	72	150
ENSG00000177105_RHOG	159	125	103	102	98	132	125	89	76	67	48	54
ENSG00000163902_RPN1	957	794	597	398	476	751	832	897	441	484	332	639
ENSG00000270532_PEBP1P2	261	170	137	74	148	155	202	219	118	103	81	190
ENSG00000176225_RTTN	216	218	87	148	122	235	181	249	148	135	83	230
ENSG00000261069_SNORD116-20	93	0	0	47	25	46	47	0	0	24	7	28
ENSG00000139324_TMTC3	106	115	70	45	63	123	38	109	19	65	19	90
ENSG00000112619_PRPH2	211	274	253	153	203	269	213	433	221	200	120	194
ENSG00000136425_CIB2	102	24	23	15	27	123	86	48	25	24	29	97
ENSG00000264247_LINC00909	153	153	93	95	120	160	178	167	114	128	75	120
ENSG00000103710_RASL12	213	343	231	136	259	266	169	397	214	137	163	304
ENSG00000197582_GPX1P1	80	61	31	15	23	67	47	85	37	18	25	106
ENSG00000174840_PDE12	238	186	170	125	120	235	153	177	72	147	41	145
ENSG00000233971_RPS20P10	18	12	9	10	11	24	17	29	14	9	12	37
ENSG00000141026_MED9	420	477	238	195	234	445	330	345	176	124	105	353
ENSG00000132824_SERINC3	1759	1500	1220	988	1117	1598	1100	1248	904	883	552	1334
ENSG00000169047_IRS1	1150	919	1417	831	745	1496	833	1210	1270	992	433	1304
ENSG00000169885_CALML6	351	613	275	40	590	548	276	872	266	59	322	468
ENSG00000132963_POMP	1639	1228	863	721	822	1428	1298	1297	788	772	490	1381
ENSG00000122756_CNTFR	539	319	224	28	250	332	359	400	225	71	175	262
ENSG00000141582_CBX4	57	16	7	23	14	23	11	18	10	11	3	0
ENSG00000198952_SMG5	2011	1563	1124	1097	898	1732	1706	1607	850	1118	570	1951
ENSG00000074219_TEAD2	86	95	89	39	61	113	50	77	48	16	23	107
ENSG00000108984_MAP2K6	562	529	292	111	195	590	341	313	148	209	67	340
ENSG00000106263_EIF3B	2075	1812	1202	1317	1105	1582	1719	1996	1001	1269	648	1778
ENSG00000177600_RPLP2	3627	4086	2760	1958	2583	3419	3062	5326	2018	1792	1735	3556
ENSG00000136238_RAC1	1556	1692	1383	974	1074	1589	1264	1760	988	1070	756	1663
ENSG00000163378_EOGT	335	282	182	138	146	213	204	198	131	118	61	179
ENSG00000186625_KATNA1	381	233	127	191	127	186	223	208	83	77	61	182
ENSG00000146282_RARS2	322	298	168	151	168	232	228	371	139	176	125	250
ENSG00000185359_HGS	407	245	209	233	191	201	344	307	182	210	124	244
ENSG00000162882_HAAO	17	10	11	10	7	26	16	13	21	21	21	18
ENSG00000270246_SNORD109A	26	8	16	14	11	17	10	1	13	14	2	3
ENSG00000134996_OSTF1	72	61	83	50	44	65	49	26	51	14	17	75
ENSG00000197912_SPG7	1782	1646	939	752	758	1512	1470	1792	801	690	551	1469
ENSG00000128573_FOXP2	97	190	57	114	169	105	64	174	24	71	76	87
ENSG00000041880_PARP3	195	319	234	91	196	210	183	318	186	112	101	360
ENSG00000096654_ZNF184	66	72	51	50	37	107	45	63	34	20	12	68
ENSG00000172661_FAM21C	160	123	95	67	93	127	143	108	80	85	69	195
ENSG00000181904_C5orf24	408	354	281	218	238	477	264	233	234	175	141	266
ENSG00000173113_TRMT112	368	253	235	257	201	212	349	329	212	251	104	240
ENSG00000031081_ARHGAP31	158	92	116	55	102	188	75	61	61	39	53	185
ENSG00000148730_EIF4EBP2	3263	2889	2040	1464	2036	3142	2051	2327	1522	1427	963	2513
ENSG00000150687_PRSS23	896	983	620	908	918	2083	699	1496	648	860	558	1734
ENSG00000238741_SCARNA7	59	43	6	13	6	39	39	5	5	4	8	3
ENSG00000130299_GTPBP3	144	118	92	110	64	81	126	130	69	107	70	116
ENSG00000169957_ZNF768	1062	961	747	535	750	1113	751	875	541	401	343	940
ENSG00000151498_ACAD8	920	854	420	359	398	602	736	817	312	400	254	827
ENSG00000156599_ZDHHC5	1188	1212	1031	507	738	1212	846	1077	536	616	301	853
ENSG00000130699_TAF4	329	237	217	169	144	291	206	213	128	132	88	174
ENSG00000241468_ATP5J2	1426	981	719	447	700	1240	1265	971	544	604	391	1257
ENSG00000110321_EIF4G2	12782	10396	8449	6659	6431	11285	8635	8804	5180	6027	3186	10432
ENSG00000159082_SYNJ1	226	173	126	112	144	179	135	169	91	106	56	70
ENSG00000078814_MYH7B	6914	5217	3537	1100	2343	3647	7358	4780	2471	1379	1510	3618
ENSG00000174276_ZNHIT2	26	49	25	25	34	26	43	37	22	36	29	51
ENSG00000145685_LHFPL2	68	48	56	52	25	78	20	69	22	39	7	49
ENSG00000124785_NRN1	138	74	127	37	85	75	99	80	85	58	67	164
ENSG00000269044_CTC-429P9.3	70	76	60	26	33	81	71	98	43	38	41	77
ENSG00000165197_FIGF	122	132	102	64	104	121	106	110	118	98	64	154
ENSG00000170638_TRABD	323	211	184	151	176	210	243	279	107	167	147	314
ENSG00000180353_HCLS1	57	74	62	36	36	92	30	68	39	4	24	46
ENSG00000126067_PSMB2	636	639	542	333	451	631	575	608	392	448	270	686
ENSG00000164978_NUDT2	174	196	152	32	128	115	130	204	132	49	118	120
ENSG00000197122_SRC	16	13	8	26	19	38	11	5	1	12	11	17
ENSG00000183022_TPM3P8	1160	834	662	168	432	637	1104	519	452	353	340	896
ENSG00000171747_LGALS4	38	10	8	4	8	5	40	21	3	10	10	17
ENSG00000104728_ARHGEF10	112	126	69	65	90	135	55	72	56	56	55	58
ENSG00000155846_PPARGC1B	637	474	235	201	183	351	313	311	164	221	121	197
ENSG00000145362_ANK2	3277	3600	2758	1364	2425	4189	1898	3148	1657	1193	1344	3856
ENSG00000014824_SLC30A9	1170	1103	807	546	680	1113	810	826	588	452	345	968
ENSG00000161912_ADCY10P1	97	64	60	90	67	82	109	54	66	96	43	131
ENSG00000169976_SF3B5	649	615	363	282	455	429	639	626	275	285	262	536
ENSG00000137571_SLCO5A1	1030	868	578	377	404	947	706	741	317	428	204	619
ENSG00000260708_CTA-29F11.1	155	106	97	63	72	100	112	76	40	59	26	74
ENSG00000058063_ATP11B	316	270	203	193	172	319	183	216	137	161	65	299
ENSG00000114520_SNX4	351	312	243	180	231	393	265	213	162	161	110	277
ENSG00000154133_ROBO4	203	171	101	39	105	149	140	166	90	65	62	297
ENSG00000080503_SMARCA2	2437	2415	1811	1264	1803	2603	1708	2113	1141	1179	889	2096
ENSG00000129103_SUMF2	821	1079	715	397	535	1114	573	1402	525	454	389	1052
ENSG00000114735_HEMK1	163	177	126	101	99	132	137	190	128	85	79	188
ENSG00000145741_BTF3	2456	2131	1414	1158	1342	2096	1982	2394	1067	1096	872	2446
ENSG00000228439_TSTD3	43	26	28	19	26	30	27	13	5	16	18	8
ENSG00000158158_CNNM4	1242	920	722	464	432	766	993	1061	502	558	288	742
ENSG00000090971_NAT14	8	25	20	10	15	10	13	49	13	18	14	15
ENSG00000160216_AGPAT3	2494	2429	1956	987	1282	1878	1749	2066	1137	969	637	1552
ENSG00000183354_KIAA2026	965	918	713	454	584	1087	661	778	454	486	298	709
ENSG00000232573_RPL3P4	208	122	63	55	90	87	148	115	78	105	47	130
ENSG00000135414_GDF11	106	107	35	27	36	54	74	66	11	10	18	50
ENSG00000143575_HAX1	1516	1491	836	618	736	1174	1238	1528	639	715	518	1090
ENSG00000138738_PRDM5	57	33	57	24	36	51	16	35	17	33	2	43
ENSG00000179456_ZBTB18	2742	2303	1882	1286	1620	2619	2028	1993	1205	1228	829	1780
ENSG00000180336_C17orf104	14	14	8	15	10	12	10	31	27	16	5	31
ENSG00000115419_GLS	403	514	356	182	217	513	238	406	236	188	120	333
ENSG00000164985_PSIP1	403	434	322	149	282	449	313	387	260	209	189	546
ENSG00000104447_TRPS1	194	192	148	84	95	277	121	68	103	134	28	163
ENSG00000230953_RP4-631H13.6	14	22	20	29	12	11	17	78	13	21	14	26
ENSG00000175309_PHYKPL	639	449	288	271	319	547	526	519	283	288	165	582
ENSG00000085733_CTTN	1417	909	764	809	701	1053	1280	1077	638	846	386	984
ENSG00000101935_AMMECR1	55	34	29	27	38	42	32	20	17	24	15	14
ENSG00000125878_TCF15	106	88	91	50	135	163	98	14	54	19	74	149
ENSG00000106484_MEST	56	24	27	53	39	63	30	3	28	33	24	21
ENSG00000260267_RP11-452L6.5	39	52	33	9	25	29	24	80	32	44	23	28
ENSG00000185215_TNFAIP2	638	438	524	772	296	574	469	691	460	688	152	786
ENSG00000141682_PMAIP1	20	13	7	10	24	27	9	18	2	6	0	10
ENSG00000173372_C1QA	19	64	31	42	24	59	6	61	17	12	21	19
ENSG00000161057_PSMC2	1488	1443	1006	917	958	1441	1299	1524	805	869	589	1599
ENSG00000100997_ABHD12	169	79	54	71	67	91	115	165	62	60	38	156
ENSG00000177119_ANO6	2833	2206	1746	1495	1795	2627	1933	1793	1294	1451	784	2068
ENSG00000129158_SERGEF	142	112	61	58	54	109	94	144	56	48	60	193
ENSG00000241644_INMT	171	134	106	69	105	131	128	214	80	102	46	232
ENSG00000213626_LBH	188	106	98	62	119	102	147	102	50	94	106	322
ENSG00000071082_RPL31	2532	2310	1900	1290	1653	2506	2006	2767	1341	1320	1151	2581
ENSG00000130844_ZNF331	291	190	141	61	170	150	118	88	81	58	66	204
ENSG00000110330_BIRC2	904	848	574	443	547	848	598	819	341	443	259	612
ENSG00000125611_CHCHD5	229	160	107	93	105	191	214	179	86	128	83	171
ENSG00000213080_RP11-312J18.5	38	26	27	12	6	32	39	46	19	10	11	63
ENSG00000161692_DBF4B	88	75	52	61	24	63	62	179	53	54	29	63
ENSG00000196466_ZNF799	15	26	12	19	11	25	12	31	7	1	3	0
ENSG00000196345_ZKSCAN7	22	23	11	8	6	26	17	23	15	11	17	47
ENSG00000210100_MT-TI	108	60	70	53	72	80	165	27	69	36	4	19
ENSG00000176928_GCNT4	41	24	15	23	23	32	37	9	1	16	9	18
ENSG00000198690_FAN1	690	587	398	241	349	590	450	462	254	219	222	362
ENSG00000226723_RP11-142L4.3	28	31	39	24	23	38	28	3	12	16	10	25
ENSG00000101158_NELFCD	637	880	612	419	393	658	606	864	500	364	299	719
ENSG00000225138_CTD-2228K2.7	24	78	55	40	10	49	25	144	42	52	11	48
ENSG00000259881_RP11-830F9.5	217	118	45	105	22	47	280	116	104	90	12	50
ENSG00000224982_TMEM233	1146	792	511	579	608	835	912	816	612	609	364	745
ENSG00000163219_ARHGAP25	12	17	22	6	14	23	27	24	30	8	3	69
ENSG00000269934_RP5-1139B12.3	25	24	8	12	10	32	11	3	5	13	6	1
ENSG00000005889_ZFX	830	785	752	416	560	839	563	734	431	428	236	678
ENSG00000183955_SETD8	204	170	142	100	161	195	143	189	88	47	53	151
ENSG00000011454_RABGAP1	1326	1231	1059	619	746	1272	894	1008	570	655	424	937
ENSG00000231684_EIF1P3	514	481	380	256	381	485	391	563	306	229	255	642
ENSG00000185267_CDNF	335	285	179	163	217	328	274	392	134	176	139	349
ENSG00000144591_GMPPA	230	169	141	130	142	189	218	246	107	136	84	210
ENSG00000179776_CDH5	719	362	475	223	461	620	397	363	220	185	214	640
ENSG00000077238_IL4R	71	60	69	30	73	52	35	33	26	12	26	84
ENSG00000129472_RAB2B	107	134	112	67	78	136	94	102	66	36	30	90
ENSG00000213867_RP11-829H16.2	491	425	329	187	312	306	458	551	220	159	194	488
ENSG00000092199_HNRNPC	942	799	626	459	576	763	671	616	376	410	283	698
ENSG00000104907_TRMT1	280	232	159	157	141	212	250	214	189	182	115	180
ENSG00000203772_SPRN	34	21	16	18	19	36	36	45	14	24	20	36
ENSG00000186204_CYP4F12	17	13	15	4	5	10	7	18	17	8	16	34
ENSG00000099949_LZTR1	419	346	239	210	237	365	373	419	266	200	153	315
ENSG00000108622_ICAM2	83	36	36	14	27	54	15	14	33	12	6	54
ENSG00000122417_ODF2L	47	79	48	37	50	71	41	121	41	47	36	83
ENSG00000089351_GRAMD1A	558	532	309	312	279	375	456	627	252	259	191	505
ENSG00000140948_ZCCHC14	653	426	493	299	378	533	420	382	319	199	179	513
ENSG00000172869_DMXL1	373	297	212	168	213	347	181	245	168	167	85	263
ENSG00000169180_XPO6	340	373	178	169	167	304	307	409	156	232	104	265
ENSG00000105404_RABAC1	252	400	210	181	215	315	327	392	152	179	147	358
ENSG00000172361_CFAP53	21	16	13	20	15	15	19	48	16	27	6	33
ENSG00000125991_ERGIC3	776	713	547	392	457	621	600	882	531	307	313	696
ENSG00000133142_TCEAL4	800	662	404	349	445	758	786	629	423	343	247	778
ENSG00000103145_HCFC1R1	3447	1882	1288	1754	1314	1778	3021	2199	1012	1542	765	2270
ENSG00000167380_ZNF226	85	100	73	33	47	73	92	95	61	71	48	60
ENSG00000225830_ERCC6	130	137	88	56	81	144	67	95	47	48	39	122
ENSG00000077150_NFKB2	355	129	153	249	121	159	130	146	81	221	49	142
ENSG00000123975_CKS2	121	23	17	9	19	13	27	16	9	7	5	12
ENSG00000089818_NECAP1	254	218	194	101	154	212	176	205	125	55	69	158
ENSG00000235387_LINC00961	19	24	18	20	12	23	29	31	18	22	10	41
ENSG00000120733_KDM3B	1798	1452	1244	802	1143	1950	1298	1273	908	719	532	1422
ENSG00000155545_MIER3	290	192	122	142	184	333	203	132	101	139	81	146
ENSG00000235954_TTC28-AS1	195	178	129	64	91	187	157	154	131	117	69	188
ENSG00000196295_AC005154.6	289	234	232	163	212	388	227	318	248	178	129	341
ENSG00000117758_STX12	316	266	169	167	180	233	161	196	120	82	87	265
ENSG00000162971_TYW5	101	114	46	47	68	101	57	65	40	55	23	37
ENSG00000196154_S100A4	254	294	245	291	218	216	155	416	213	243	162	396
ENSG00000162086_ZNF75A	201	213	99	101	78	171	172	204	78	118	78	202
ENSG00000185641_CTD-2287O16.1	781	691	472	357	569	910	694	770	347	375	407	837
ENSG00000074071_MRPS34	676	648	391	276	286	506	539	728	305	281	240	480
ENSG00000106852_LHX6	29	27	37	15	12	38	28	0	15	0	17	14
ENSG00000168096_ANKS3	169	112	77	68	76	112	130	91	102	107	60	121
ENSG00000151914_DST	10196	9582	6270	5444	5469	8647	6519	7647	4150	5678	2797	6914
ENSG00000270236_RP11-265B8.5	19	32	23	15	5	25	17	49	26	23	6	33
ENSG00000108963_DPH1	410	362	274	212	264	310	354	365	235	212	155	429
ENSG00000233833_ETF1P3	30	17	25	28	14	23	12	19	2	4	8	20
ENSG00000255426_CTD-2210P24.2	9	27	23	25	15	32	19	13	10	9	3	4
ENSG00000279170_RP1-199J3.6	22	16	21	15	8	5	16	19	8	41	16	38
ENSG00000172824_CES4A	71	39	14	36	10	26	61	45	32	45	32	15
ENSG00000163918_RFC4	85	105	51	32	62	90	69	101	41	103	37	126
ENSG00000143643_TTC13	202	142	124	72	102	148	127	175	139	107	54	199
ENSG00000183876_ARSI	13	16	4	4	3	15	6	36	7	14	3	29
ENSG00000221926_TRIM16	75	42	43	30	43	96	28	28	25	29	21	57
ENSG00000100814_CCNB1IP1	638	675	348	284	369	469	500	709	335	243	281	511
ENSG00000123124_WWP1	2946	4036	3521	2350	2439	4473	2005	3345	2370	2231	1087	3956
ENSG00000109743_BST1	10	12	21	11	1	14	8	35	22	7	10	26
ENSG00000086848_ALG9	117	90	83	62	57	71	112	96	46	65	80	121
ENSG00000173621_LRFN4	19	39	30	50	37	48	27	60	50	40	15	90
ENSG00000188338_SLC38A3	804	1148	659	404	677	905	822	1274	509	410	438	786
ENSG00000172939_OXSR1	1406	1355	1107	715	777	1287	1094	1179	622	576	397	1110
ENSG00000111231_GPN3	449	420	276	320	334	304	356	458	294	452	184	259
ENSG00000078369_GNB1	904	822	617	462	592	900	590	714	403	379	281	844
ENSG00000280111_CTA-292E10.9	71	54	54	43	29	53	35	60	15	19	21	27
ENSG00000110619_CARS	377	269	222	171	157	241	271	342	187	203	95	276
ENSG00000152527_PLEKHH2	38	38	24	10	22	87	42	72	20	26	21	61
ENSG00000085982_USP40	590	552	396	304	399	642	486	646	395	277	289	563
ENSG00000111961_SASH1	373	352	298	162	263	384	233	264	132	100	126	484
ENSG00000178307_TMEM11	920	1090	717	764	590	965	881	1187	558	782	324	1013
ENSG00000130529_TRPM4	666	484	308	314	292	459	588	548	302	355	163	404
ENSG00000205643_CDPF1	84	86	38	39	59	77	79	117	43	57	24	108
ENSG00000179743_FLJ37453	253	229	109	149	94	204	234	289	120	126	60	221
ENSG00000106003_LFNG	13	23	20	17	20	28	18	43	16	28	9	53
ENSG00000068697_LAPTM4A	1441	1697	1270	768	1043	1453	1270	1598	1027	915	617	1465
ENSG00000167112_TRUB2	326	280	119	98	122	224	268	305	99	128	111	197
ENSG00000167106_FAM102A	108	46	43	31	37	36	75	62	40	27	34	102
ENSG00000135940_COX5B	7913	7240	4194	2421	3964	7810	6838	7587	3006	2533	2671	7976
ENSG00000065320_NTN1	50	55	36	33	31	27	32	19	13	12	7	51
ENSG00000181274_FRAT2	184	139	175	68	149	138	142	87	70	72	67	103
ENSG00000232662_LDHBP1	65	33	24	3	15	33	45	1	11	3	6	18
ENSG00000143502_SUSD4	7	25	16	10	14	19	17	39	30	17	6	19
ENSG00000276248_RP11-230F18.5	19	17	20	7	12	35	17	15	2	13	0	0
ENSG00000130779_CLIP1	11222	5931	5203	7357	5179	6215	7819	5145	3485	7013	2432	5071
ENSG00000143437_ARNT	1089	969	781	586	698	1018	748	846	454	586	363	801
ENSG00000235109_ZSCAN31	284	119	116	55	85	147	153	107	40	48	60	85
ENSG00000127990_SGCE	55	99	81	34	52	101	14	65	43	52	29	41
ENSG00000138434_SSFA2	2016	1540	1154	796	874	1503	1420	1501	974	949	551	1685
